SiteRep,Method,FunctionalGroup,taxon_order_name,FnGroupCount_Order,FnRichness,FnOrderRichness,FnShannon,FnSimpson,FnInvSimp,FnEvenness,AVG_PM2.5,AVG_PM10,AVG_CO2,AVG_TEMP,AVG_HUMID
R1B,Netting,Predator,Trombidiformes,4,5,4,1.119127729329305,0.6273769777906808,2.6836774444877287,0.22382554586586098,2.44607843137255,3.711764705882353,397.2156862745098,20.83823529411764,50.280392156862774
R1C,Beating Sheet,Herbivore,Hemiptera,3,3,1,1.060944240790747,0.6428571428571429,2.8000000000000003,0.35364808026358235,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Beating Sheet,Omnivore,Coleoptera,6,3,1,1.060944240790747,0.6428571428571429,2.8000000000000003,0.35364808026358235,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Beating Sheet,Predator,Araneae,4,3,2,1.060944240790747,0.6428571428571429,2.8000000000000003,0.35364808026358235,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Beating Sheet,Predator,Diptera,1,3,2,1.060944240790747,0.6428571428571429,2.8000000000000003,0.35364808026358235,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Detritivore,Diptera,1,6,1,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Fungivore,Diptera,1,6,1,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Herbivore,Coleoptera,1,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Herbivore,Hemiptera,15,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Herbivore,Lepidoptera,2,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Herbivore,Psocodea,1,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Omnivore,Hymenoptera,16,6,1,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Parasitoid,Hymenoptera,1,6,1,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Predator,Araneae,5,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Predator,Diptera,1,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Predator,Hemiptera,1,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R1C,Netting,Predator,Trombidiformes,9,6,4,1.3099621999747304,0.6995884773662551,3.328767123287671,0.21832703332912173,1.2558282208588951,1.9233128834355828,410.8773006134969,21.754942058623037,56.93312883435584
R2A,Beating Sheet,Omnivore,Coleoptera,1,2,2,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.3182570841474064,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Beating Sheet,Omnivore,Hymenoptera,2,2,2,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.3182570841474064,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Beating Sheet,Predator,Araneae,6,2,1,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.3182570841474064,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Detritivore,Coleoptera,1,5,2,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Detritivore,Diptera,1,5,2,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Herbivore,Hemiptera,3,5,2,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Herbivore,Psocodea,1,5,2,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Omnivore,Hymenoptera,66,5,1,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Parasitoid,Hymenoptera,1,5,1,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Predator,Araneae,18,5,2,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2A,Netting,Predator,Diptera,1,5,2,0.8327339533152804,0.4402173913043479,1.7864077669902916,0.16654679066305608,8.674137931034481,13.177586206896551,468.87931034482756,26.45977011494253,67.5155172413793
R2B,Beating Sheet,Detritivore,Coleoptera,1,4,1,1.053276210360839,0.6048,2.5303643724696356,0.26331905259020977,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Beating Sheet,Herbivore,Coleoptera,1,4,2,1.053276210360839,0.6048,2.5303643724696356,0.26331905259020977,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Beating Sheet,Herbivore,Psocodea,1,4,2,1.053276210360839,0.6048,2.5303643724696356,0.26331905259020977,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Beating Sheet,Omnivore,Hymenoptera,11,4,1,1.053276210360839,0.6048,2.5303643724696356,0.26331905259020977,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Beating Sheet,Predator,Araneae,11,4,1,1.053276210360839,0.6048,2.5303643724696356,0.26331905259020977,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Detritivore,Coleoptera,2,5,2,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Detritivore,Diptera,2,5,2,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Herbivore,Hemiptera,4,5,3,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Herbivore,Hymenoptera,1,5,3,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Herbivore,Lepidoptera,1,5,3,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Omnivore,Hymenoptera,136,5,1,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Parasitoid,Diptera,1,5,2,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Parasitoid,Hymenoptera,3,5,2,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Predator,Araneae,20,5,3,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Predator,Diptera,4,5,3,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2B,Netting,Predator,Hemiptera,1,5,3,0.762306706574168,0.37342040816326527,1.5959664391057375,0.1524613413148336,5.949397590361446,8.978313253012049,463.7590361445783,23.164658634538156,72.00481927710844
R2C,Beating Sheet,Herbivore,Coleoptera,2,2,1,0.6931471805599453,0.5,2,0.34657359027997264,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Beating Sheet,Predator,Araneae,2,2,1,0.6931471805599453,0.5,2,0.34657359027997264,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Detritivore,Diptera,1,5,1,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Herbivore,Hemiptera,3,5,2,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Herbivore,Lepidoptera,1,5,2,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Omnivore,Hymenoptera,14,5,1,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Parasitoid,Hymenoptera,4,5,2,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Parasitoid,Ixodida,2,5,2,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Predator,Araneae,13,5,2,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
R2C,Netting,Predator,Diptera,8,5,2,1.2813042646053254,0.673913043478261,3.0666666666666673,0.2562608529210651,10.615238095238094,16.355238095238096,1013.0190476190476,26.20899470899471,62.749523809523815
S1A,Netting,Detritivore,Coleoptera,1,5,3,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Detritivore,Entomobryomorpha,9,5,3,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Detritivore,Isopoda,11,5,3,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Herbivore,Hemiptera,5,5,4,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Herbivore,Lepidoptera,1,5,4,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Herbivore,Orthoptera,2,5,4,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Herbivore,Psocodea,1,5,4,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Omnivore,Coleoptera,1,5,2,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Omnivore,Hymenoptera,84,5,2,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Parasitoid,Diptera,1,5,2,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Parasitoid,Hymenoptera,7,5,2,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Predator,Araneae,4,5,3,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Predator,Diptera,27,5,3,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S1A,Netting,Predator,Pseudoscorpiones,1,5,3,1.2442352432874744,0.6322580645161291,2.719298245614035,0.24884704865749488,4.059872611464966,6.0681528662420385,504.484076433121,26.517692852087748,80.46305732484075
S2A,Beating Sheet,Detritivore,Entomobryomorpha,1,5,2,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Detritivore,Isopoda,1,5,2,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Herbivore,Hemiptera,1,5,3,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Herbivore,Orthoptera,5,5,3,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Herbivore,Psocodea,3,5,3,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Omnivore,Coleoptera,2,5,2,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Omnivore,Hymenoptera,2,5,2,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Parasitoid,Hymenoptera,1,5,1,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Predator,Araneae,56,5,2,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Beating Sheet,Predator,Hemiptera,6,5,2,0.7337751744534238,0.3514135437212361,1.54181449569184,0.14675503489068475,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Herbivore,Coleoptera,3,4,4,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Herbivore,Hemiptera,4,4,4,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Herbivore,Orthoptera,8,4,4,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Herbivore,Psocodea,1,4,4,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Omnivore,Coleoptera,1,4,2,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Omnivore,Hymenoptera,53,4,2,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Parasitoid,Hymenoptera,4,4,1,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Predator,Araneae,33,4,2,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
S2A,Netting,Predator,Diptera,3,4,2,1.1157674812541722,0.6294214876033057,2.6984834968777878,0.27894187031354306,1.678947368421053,2.5252631578947353,478.22105263157897,26.189473684210522,70.1610526315789
U1A,Beating Sheet,Detritivore,Coleoptera,3,4,1,1.3322449224385329,0.7218934911242603,3.5957446808510634,0.3330612306096332,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Beating Sheet,Herbivore,Hemiptera,3,4,1,1.3322449224385329,0.7218934911242603,3.5957446808510634,0.3330612306096332,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Beating Sheet,Omnivore,Coleoptera,1,4,2,1.3322449224385329,0.7218934911242603,3.5957446808510634,0.3330612306096332,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Beating Sheet,Omnivore,Hymenoptera,4,4,2,1.3322449224385329,0.7218934911242603,3.5957446808510634,0.3330612306096332,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Beating Sheet,Predator,Araneae,2,4,1,1.3322449224385329,0.7218934911242603,3.5957446808510634,0.3330612306096332,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Netting,Omnivore,Coleoptera,1,2,3,0.34883209584303193,0.19753086419753085,1.2461538461538462,0.17441604792151597,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Netting,Omnivore,Hymenoptera,13,2,3,0.34883209584303193,0.19753086419753085,1.2461538461538462,0.17441604792151597,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Netting,Omnivore,Opiliones,2,2,3,0.34883209584303193,0.19753086419753085,1.2461538461538462,0.17441604792151597,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Netting,Predator,Araneae,1,2,2,0.34883209584303193,0.19753086419753085,1.2461538461538462,0.17441604792151597,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1A,Netting,Predator,Diptera,1,2,2,0.34883209584303193,0.19753086419753085,1.2461538461538462,0.17441604792151597,71.08000000000001,109.62000000000002,439.78,21.11,52.44099999999999
U1B,Beating Sheet,Detritivore,Coleoptera,1,4,1,0.9881542242901942,0.5155555555555555,2.064220183486239,0.24703855607254854,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
